TIME [s]|X_ORS[m]|Y_ORS[m]|Z_ORS[m]|X_ITRF[m]|Y_ITRF[m]|Z_ITRF[m]|LAT[°]|LON[°]|H[m]
7590|-19770178.0|17849331.0|0.0|-20769286.0|16055274.0|-4508158.0|-9.75972|142.29491|20258139.0
7620|-19847872.0|17763345.0|0.0|-20762670.0|16037897.0|-4601288.0|-9.96324|142.3161|20258463.0
7650|-19925189.0|17677022.0|0.0|-20755835.0|16020264.0|-4694330.0|-10.16669|142.33747|20258786.0
7680|-20002128.0|17590363.0|0.0|-20748784.0|16002372.0|-4787282.0|-10.37007|142.35901|20259108.0
7710|-20078688.0|17503371.0|0.0|-20741517.0|15984222.0|-4880144.0|-10.57337|142.38075|20259429.0
7740|-20154866.0|17416046.0|0.0|-20734035.0|15965813.0|-4972914.0|-10.77661|142.40268|20259749.0
7770|-20230662.0|17328391.0|0.0|-20726340.0|15947144.0|-5065589.0|-10.97977|142.4248|20260068.0
7800|-20306073.0|17240406.0|0.0|-20718434.0|15928215.0|-5158167.0|-11.18285|142.44712|20260387.0
7830|-20381100.0|17152095.0|0.0|-20710316.0|15909025.0|-5250648.0|-11.38585|142.46964|20260704.0
7860|-20455739.0|17063458.0|0.0|-20701990.0|15889572.0|-5343030.0|-11.58878|142.49238|20261020.0
7890|-20529990.0|16974497.0|0.0|-20693455.0|15869858.0|-5435309.0|-11.79162|142.51532|20261335.0
7920|-20603852.0|16885214.0|0.0|-20684713.0|15849880.0|-5527486.0|-11.99438|142.53848|20261649.0
7950|-20677323.0|16795610.0|0.0|-20675766.0|15829639.0|-5619558.0|-12.19706|142.56186|20261962.0
7980|-20750401.0|16705688.0|0.0|-20666615.0|15809133.0|-5711523.0|-12.39966|142.58546|20262274.0
8010|-20823085.0|16615449.0|0.0|-20657260.0|15788363.0|-5803380.0|-12.60216|142.60929|20262585.0
8040|-20895375.0|16524894.0|0.0|-20647704.0|15767327.0|-5895126.0|-12.80458|142.63335|20262895.0
8070|-20967268.0|16434026.0|0.0|-20637948.0|15746026.0|-5986761.0|-13.00691|142.65765|20263204.0
8100|-21038763.0|16342847.0|0.0|-20627993.0|15724458.0|-6078282.0|-13.20915|142.68219|20263512.0
8130|-21109858.0|16251357.0|0.0|-20617840.0|15702622.0|-6169688.0|-13.4113|142.70697|20263819.0
8160|-21180554.0|16159558.0|0.0|-20607490.0|15680520.0|-6260977.0|-13.61335|142.732|20264125.0
8190|-21250847.0|16067453.0|0.0|-20596946.0|15658149.0|-6352147.0|-13.8153|142.75729|20264429.0
8220|-21320738.0|15975044.0|0.0|-20586208.0|15635509.0|-6443197.0|-14.01716|142.78283|20264733.0
8250|-21390223.0|15882331.0|0.0|-20575277.0|15612600.0|-6534124.0|-14.21892|142.80863|20265035.0
8280|-21459303.0|15789317.0|0.0|-20564156.0|15589421.0|-6624927.0|-14.42058|142.8347|20265337.0
8310|-21527976.0|15696003.0|0.0|-20552845.0|15565973.0|-6715605.0|-14.62214|142.86104|20265637.0
8340|-21596241.0|15602392.0|0.0|-20541346.0|15542253.0|-6806155.0|-14.8236|142.88766|20265936.0
8370|-21664096.0|15508485.0|0.0|-20529659.0|15518263.0|-6896576.0|-15.02495|142.91455|20266234.0
8400|-21731540.0|15414283.0|0.0|-20517787.0|15494001.0|-6986866.0|-15.22619|142.94173|20266531.0
8430|-21798572.0|15319789.0|0.0|-20505731.0|15469466.0|-7077024.0|-15.42732|142.9692|20266826.0
8460|-21865190.0|15225005.0|0.0|-20493492.0|15444659.0|-7167048.0|-15.62835|142.99696|20267121.0
8490|-21931394.0|15129932.0|0.0|-20481072.0|15419580.0|-7256935.0|-15.82926|143.02502|20267414.0
8520|-21997181.0|15034571.0|0.0|-20468471.0|15394227.0|-7346685.0|-16.03007|143.05337|20267706.0
8550|-22062552.0|14938926.0|0.0|-20455692.0|15368600.0|-7436296.0|-16.23075|143.08204|20267997.0
8580|-22127504.0|14842998.0|0.0|-20442736.0|15342698.0|-7525766.0|-16.43132|143.11101|20268287.0
8610|-22192036.0|14746787.0|0.0|-20429604.0|15316523.0|-7615092.0|-16.63177|143.1403|20268575.0
8640|-22256148.0|14650298.0|0.0|-20416297.0|15290072.0|-7704275.0|-16.83211|143.16991|20268863.0
8670|-22319837.0|14553530.0|0.0|-20402817.0|15263346.0|-7793311.0|-17.03232|143.19984|20269149.0
8700|-22383103.0|14456486.0|0.0|-20389165.0|15236344.0|-7882200.0|-17.23241|143.2301|20269434.0
8730|-22445945.0|14359169.0|0.0|-20375343.0|15209066.0|-7970939.0|-17.43237|143.2607|20269718.0
8760|-22508361.0|14261579.0|0.0|-20361353.0|15181512.0|-8059527.0|-17.63221|143.29163|20270000.0
8790|-22570351.0|14163718.0|0.0|-20347195.0|15153680.0|-8147962.0|-17.83191|143.32291|20270281.0
8820|-22631912.0|14065589.0|0.0|-20332870.0|15125572.0|-8236243.0|-18.03149|143.35453|20270561.0
8850|-22693044.0|13967194.0|0.0|-20318382.0|15097186.0|-8324367.0|-18.23094|143.38651|20270840.0
8880|-22753746.0|13868533.0|0.0|-20303730.0|15068523.0|-8412334.0|-18.43025|143.41884|20271118.0
8910|-22814017.0|13769610.0|0.0|-20288916.0|15039582.0|-8500141.0|-18.62943|143.45154|20271394.0
8940|-22873855.0|13670425.0|0.0|-20273942.0|15010362.0|-8587787.0|-18.82847|143.4846|20271669.0
8970|-22933260.0|13570982.0|0.0|-20258809.0|14980863.0|-8675270.0|-19.02738|143.51804|20271942.0
9000|-22992229.0|13471281.0|0.0|-20243519.0|14951086.0|-8762589.0|-19.22614|143.55185|20272215.0
9030|-23050763.0|13371324.0|0.0|-20228073.0|14921030.0|-8849742.0|-19.42476|143.58604|20272486.0
9060|-23108860.0|13271115.0|0.0|-20212472.0|14890694.0|-8936727.0|-19.62323|143.62062|20272755.0
9090|-23166519.0|13170653.0|0.0|-20196718.0|14860079.0|-9023542.0|-19.82156|143.65559|20273024.0
9120|-23223738.0|13069942.0|0.0|-20180813.0|14829183.0|-9110186.0|-20.01974|143.69096|20273291.0
9150|-23280517.0|12968983.0|0.0|-20164758.0|14798008.0|-9196658.0|-20.21777|143.72673|20273556.0
9180|-23336856.0|12867779.0|0.0|-20148554.0|14766553.0|-9282955.0|-20.41565|143.76291|20273821.0
9210|-23392751.0|12766330.0|0.0|-20132202.0|14734817.0|-9369077.0|-20.61337|143.7995|20274084.0
9240|-23448204.0|12664640.0|0.0|-20115705.0|14702800.0|-9455021.0|-20.81094|143.8365|20274345.0
9270|-23503212.0|12562709.0|0.0|-20099064.0|14670503.0|-9540785.0|-21.00835|143.87393|20274606.0
9300|-23557774.0|12460540.0|0.0|-20082280.0|14637925.0|-9626369.0|-21.2056|143.91178|20274865.0
9330|-23611890.0|12358136.0|0.0|-20065354.0|14605065.0|-9711770.0|-21.40269|143.95007|20275122.0
9360|-23665558.0|12255497.0|0.0|-20048289.0|14571925.0|-9796988.0|-21.59962|143.9888|20275378.0
9390|-23718778.0|12152625.0|0.0|-20031085.0|14538503.0|-9882019.0|-21.79637|144.02797|20275633.0
9420|-23771549.0|12049524.0|0.0|-20013745.0|14504799.0|-9966864.0|-21.99297|144.06758|20275886.0
9450|-23823869.0|11946194.0|0.0|-19996269.0|14470814.0|-10051519.0|-22.18939|144.10765|20276138.0
9480|-23875737.0|11842637.0|0.0|-19978659.0|14436547.0|-10135984.0|-22.38564|144.14818|20276389.0
9510|-23927153.0|11738856.0|0.0|-19960917.0|14401998.0|-10220257.0|-22.58171|144.18918|20276638.0
9540|-23978116.0|11634853.0|0.0|-19943044.0|14367168.0|-10304336.0|-22.77761|144.23065|20276886.0
9570|-24028624.0|11530630.0|0.0|-19925041.0|14332055.0|-10388220.0|-22.97334|144.27259|20277132.0
9600|-24078677.0|11426187.0|0.0|-19906911.0|14296661.0|-10471907.0|-23.16888|144.31501|20277377.0
9630|-24128273.0|11321529.0|0.0|-19888654.0|14260984.0|-10555396.0|-23.36423|144.35792|20277620.0
9660|-24177413.0|11216655.0|0.0|-19870272.0|14225025.0|-10638684.0|-23.55941|144.40132|20277862.0
9690|-24226094.0|11111570.0|0.0|-19851767.0|14188784.0|-10721772.0|-23.7544|144.44522|20278102.0
9720|-24274316.0|11006273.0|0.0|-19833139.0|14152261.0|-10804655.0|-23.94919|144.48962|20278341.0
9750|-24322079.0|10900768.0|0.0|-19814392.0|14115456.0|-10887335.0|-24.1438|144.53454|20278578.0
9780|-24369380.0|10795057.0|0.0|-19795525.0|14078368.0|-10969808.0|-24.33821|144.57997|20278814.0
9810|-24416220.0|10689141.0|0.0|-19776542.0|14040998.0|-11052073.0|-24.53243|144.62591|20279049.0
9840|-24462597.0|10583023.0|0.0|-19757442.0|14003347.0|-11134128.0|-24.72645|144.67239|20279282.0
9870|-24508511.0|10476704.0|0.0|-19738228.0|13965413.0|-11215973.0|-24.92026|144.7194|20279513.0
9900|-24553961.0|10370186.0|0.0|-19718901.0|13927197.0|-11297605.0|-25.11388|144.76695|20279743.0
9930|-24598945.0|10263472.0|0.0|-19699462.0|13888699.0|-11379024.0|-25.30729|144.81504|20279971.0
9960|-24643463.0|10156564.0|0.0|-19679914.0|13849919.0|-11460226.0|-25.50049|144.86368|20280198.0
9990|-24687515.0|10049463.0|0.0|-19660258.0|13810857.0|-11541212.0|-25.69348|144.91288|20280423.0
10020|-24731098.0|9942172.0|0.0|-19640495.0|13771514.0|-11621979.0|-25.88626|144.96265|20280647.0
10050|-24774214.0|9834693.0|0.0|-19620626.0|13731889.0|-11702525.0|-26.07883|145.01298|20280869.0
10080|-24816860.0|9727027.0|0.0|-19600654.0|13691982.0|-11782851.0|-26.27117|145.06388|20281089.0
10110|-24859036.0|9619177.0|0.0|-19580580.0|13651794.0|-11862952.0|-26.4633|145.11537|20281308.0
10140|-24900741.0|9511145.0|0.0|-19560404.0|13611325.0|-11942830.0|-26.6552|145.16744|20281526.0
10170|-24941974.0|9402933.0|0.0|-19540130.0|13570574.0|-12022481.0|-26.84688|145.22011|20281742.0
10200|-24982735.0|9294542.0|0.0|-19519758.0|13529542.0|-12101904.0|-27.03833|145.27338|20281956.0
10230|-25023022.0|9185976.0|0.0|-19499290.0|13488230.0|-12181098.0|-27.22956|145.32726|20282168.0
10260|-25062836.0|9077235.0|0.0|-19478727.0|13446637.0|-12260061.0|-27.42055|145.38174|20282379.0
10290|-25102175.0|8968323.0|0.0|-19458071.0|13404763.0|-12338792.0|-27.6113|145.43685|20282589.0
10320|-25141039.0|8859240.0|0.0|-19437324.0|13362609.0|-12417289.0|-27.80182|145.49258|20282796.0
10350|-25179426.0|8749990.0|0.0|-19416487.0|13320175.0|-12495552.0|-27.99209|145.54894|20283002.0
10380|-25217337.0|8640574.0|0.0|-19395561.0|13277461.0|-12573577.0|-28.18212|145.60595|20283207.0
10410|-25254769.0|8530995.0|0.0|-19374548.0|13234467.0|-12651365.0|-28.37191|145.66359|20283410.0
10440|-25291724.0|8421254.0|0.0|-19353449.0|13191194.0|-12728912.0|-28.56144|145.72189|20283611.0
10470|-25328200.0|8311353.0|0.0|-19332267.0|13147642.0|-12806219.0|-28.75073|145.78085|20283810.0
10500|-25364195.0|8201296.0|0.0|-19311003.0|13103811.0|-12883283.0|-28.93976|145.84048|20284008.0
10530|-25399711.0|8091082.0|0.0|-19289657.0|13059701.0|-12960103.0|-29.12853|145.90077|20284204.0
10560|-25434746.0|7980716.0|0.0|-19268232.0|13015313.0|-13036678.0|-29.31704|145.96175|20284398.0
10590|-25469298.0|7870198.0|0.0|-19246729.0|12970646.0|-13113006.0|-29.50529|146.02341|20284591.0
10620|-25503369.0|7759532.0|0.0|-19225150.0|12925702.0|-13189085.0|-29.69327|146.08576|20284782.0
10650|-25536957.0|7648718.0|0.0|-19203497.0|12880481.0|-13264915.0|-29.88099|146.14881|20284972.0
10680|-25570061.0|7537760.0|0.0|-19181770.0|12834982.0|-13340494.0|-30.06843|146.21257|20285159.0
10710|-25602680.0|7426658.0|0.0|-19159971.0|12789206.0|-13415820.0|-30.25559|146.27704|20285345.0
10740|-25634815.0|7315417.0|0.0|-19138102.0|12743154.0|-13490892.0|-30.44248|146.34224|20285529.0
10770|-25666465.0|7204036.0|0.0|-19116164.0|12696826.0|-13565708.0|-30.62909|146.40816|20285712.0
10800|-25697629.0|7092520.0|0.0|-19094160.0|12650222.0|-13640268.0|-30.81541|146.47482|20285892.0
10830|-25728305.0|6980868.0|0.0|-19072089.0|12603342.0|-13714569.0|-31.00145|146.54222|20286071.0
10860|-25758495.0|6869085.0|0.0|-19049955.0|12556187.0|-13788611.0|-31.18719|146.61036|20286248.0
10890|-25788197.0|6757172.0|0.0|-19027758.0|12508758.0|-13862391.0|-31.37264|146.67927|20286424.0
10920|-25817411.0|6645131.0|0.0|-19005500.0|12461055.0|-13935909.0|-31.55779|146.74894|20286598.0
10950|-25846136.0|6532964.0|0.0|-18983182.0|12413078.0|-14009163.0|-31.74265|146.81938|20286769.0
10980|-25874371.0|6420673.0|0.0|-18960806.0|12364827.0|-14082152.0|-31.92719|146.8906|20286939.0
11010|-25902117.0|6308261.0|0.0|-18938374.0|12316303.0|-14154874.0|-32.11144|146.96261|20287108.0
11040|-25929372.0|6195729.0|0.0|-18915887.0|12267507.0|-14227329.0|-32.29537|147.03541|20287274.0
11070|-25956137.0|6083080.0|0.0|-18893346.0|12218439.0|-14299514.0|-32.47898|147.10901|20287439.0
11100|-25982409.0|5970316.0|0.0|-18870754.0|12169099.0|-14371428.0|-32.66228|147.18342|20287602.0
11130|-26008190.0|5857438.0|0.0|-18848111.0|12119489.0|-14443070.0|-32.84526|147.25865|20287763.0
11160|-26033479.0|5744450.0|0.0|-18825419.0|12069607.0|-14514438.0|-33.02792|147.33471|20287922.0
11190|-26058274.0|5631353.0|0.0|-18802679.0|12019455.0|-14585532.0|-33.21024|147.41159|20288080.0
11220|-26082577.0|5518150.0|0.0|-18779894.0|11969034.0|-14656350.0|-33.39224|147.48932|20288235.0
11250|-26106385.0|5404842.0|0.0|-18757064.0|11918344.0|-14726890.0|-33.5739|147.56789|20288389.0
11280|-26129699.0|5291431.0|0.0|-18734191.0|11867385.0|-14797152.0|-33.75522|147.64732|20288541.0
11310|-26152519.0|5177921.0|0.0|-18711277.0|11816158.0|-14867133.0|-33.9362|147.72762|20288691.0
11340|-26174843.0|5064312.0|0.0|-18688323.0|11764663.0|-14936833.0|-34.11683|147.80879|20288839.0
11370|-26196672.0|4950608.0|0.0|-18665330.0|11712902.0|-15006250.0|-34.29711|147.89083|20288986.0
11400|-26218005.0|4836810.0|0.0|-18642301.0|11660874.0|-15075382.0|-34.47704|147.97377|20289130.0
11430|-26238842.0|4722920.0|0.0|-18619236.0|11608580.0|-15144230.0|-34.65661|148.0576|20289273.0
11460|-26259182.0|4608941.0|0.0|-18596137.0|11556022.0|-15212791.0|-34.83582|148.14233|20289413.0
11490|-26279024.0|4494874.0|0.0|-18573006.0|11503198.0|-15281064.0|-35.01467|148.22798|20289552.0
11520|-26298370.0|4380723.0|0.0|-18549843.0|11450111.0|-15349047.0|-35.19314|148.31455|20289689.0
11550|-26317217.0|4266488.0|0.0|-18526652.0|11396760.0|-15416740.0|-35.37124|148.40205|20289824.0
11580|-26335566.0|4152173.0|0.0|-18503432.0|11343147.0|-15484141.0|-35.54897|148.49048|20289957.0
11610|-26353417.0|4037780.0|0.0|-18480185.0|11289271.0|-15551249.0|-35.72631|148.57986|20290088.0
11640|-26370769.0|3923309.0|0.0|-18456914.0|11235134.0|-15618063.0|-35.90327|148.6702|20290218.0
11670|-26387621.0|3808765.0|0.0|-18433619.0|11180736.0|-15684581.0|-36.07983|148.76149|20290345.0
11700|-26403975.0|3694148.0|0.0|-18410302.0|11126078.0|-15750802.0|-36.25601|148.85376|20290470.0
11730|-26419828.0|3579462.0|0.0|-18386964.0|11071161.0|-15816725.0|-36.43178|148.94701|20290594.0
11760|-26435181.0|3464708.0|0.0|-18363608.0|11015985.0|-15882348.0|-36.60715|149.04124|20290715.0
11790|-26450034.0|3349888.0|0.0|-18340233.0|10960551.0|-15947671.0|-36.78212|149.13648|20290835.0
11820|-26464386.0|3235004.0|0.0|-18316842.0|10904859.0|-16012692.0|-36.95667|149.23271|20290953.0
11850|-26478237.0|3120060.0|0.0|-18293437.0|10848911.0|-16077410.0|-37.1308|149.32997|20291068.0
11880|-26491587.0|3005056.0|0.0|-18270018.0|10792707.0|-16141824.0|-37.30452|149.42824|20291182.0
11910|-26504436.0|2889996.0|0.0|-18246587.0|10736248.0|-16205932.0|-37.47781|149.52755|20291294.0
11940|-26516782.0|2774881.0|0.0|-18223146.0|10679535.0|-16269733.0|-37.65067|149.62789|20291403.0
11970|-26528627.0|2659713.0|0.0|-18199695.0|10622568.0|-16333226.0|-37.8231|149.72929|20291511.0
12000|-26539970.0|2544495.0|0.0|-18176237.0|10565348.0|-16396410.0|-37.99509|149.83174|20291617.0
12030|-26550810.0|2429229.0|0.0|-18152774.0|10507876.0|-16459284.0|-38.16663|149.93526|20291721.0
12060|-26561148.0|2313917.0|0.0|-18129305.0|10450153.0|-16521846.0|-38.33773|150.03985|20291822.0
12090|-26570983.0|2198561.0|0.0|-18105833.0|10392179.0|-16584096.0|-38.50837|150.14553|20291922.0
12120|-26580315.0|2083163.0|0.0|-18082359.0|10333956.0|-16646031.0|-38.67856|150.2523|20292020.0
12150|-26589144.0|1967726.0|0.0|-18058885.0|10275483.0|-16707652.0|-38.84828|150.36018|20292116.0
12180|-26597470.0|1852252.0|0.0|-18035412.0|10216763.0|-16768956.0|-39.01753|150.46916|20292209.0
12210|-26605292.0|1736743.0|0.0|-18011942.0|10157796.0|-16829943.0|-39.18632|150.57927|20292301.0
12240|-26612611.0|1621201.0|0.0|-17988475.0|10098582.0|-16890611.0|-39.35462|150.6905|20292391.0
12270|-26619426.0|1505628.0|0.0|-17965014.0|10039122.0|-16950960.0|-39.52244|150.80288|20292478.0
12300|-26625737.0|1390026.0|0.0|-17941559.0|9979418.0|-17010988.0|-39.68977|150.9164|20292564.0
12330|-26631544.0|1274399.0|0.0|-17918112.0|9919471.0|-17070693.0|-39.85661|151.03108|20292647.0
12360|-26636847.0|1158747.0|0.0|-17894675.0|9859280.0|-17130076.0|-40.02295|151.14692|20292729.0
12390|-26641646.0|1043073.0|0.0|-17871249.0|9798848.0|-17189134.0|-40.18878|151.26394|20292808.0
12420|-26645940.0|927380.0|0.0|-17847835.0|9738174.0|-17247867.0|-40.35411|151.38214|20292885.0
12450|-26649730.0|811669.0|0.0|-17824434.0|9677261.0|-17306274.0|-40.51891|151.50153|20292961.0
12480|-26653016.0|695942.0|0.0|-17801049.0|9616108.0|-17364353.0|-40.6832|151.62213|20293034.0
12510|-26655798.0|580203.0|0.0|-17777679.0|9554717.0|-17422103.0|-40.84697|151.74394|20293105.0
12540|-26658074.0|464452.0|0.0|-17754328.0|9493088.0|-17479524.0|-41.0102|151.86696|20293174.0
12570|-26659847.0|348693.0|0.0|-17730996.0|9431224.0|-17536614.0|-41.17289|151.99122|20293241.0
12600|-26661114.0|232927.0|0.0|-17707684.0|9369123.0|-17593371.0|-41.33504|152.11671|20293306.0
12630|-26661877.0|117157.0|0.0|-17684394.0|9306789.0|-17649796.0|-41.49665|152.24346|20293369.0
12660|-26662136.0|1384.0|0.0|-17661128.0|9244221.0|-17705887.0|-41.65769|152.37146|20293429.0
12690|-26661889.0|-114388.0|0.0|-17637886.0|9181420.0|-17761643.0|-41.81818|152.50072|20293488.0
12720|-26661138.0|-230159.0|0.0|-17614670.0|9118388.0|-17817062.0|-41.9781|152.63126|20293544.0
12750|-26659883.0|-345925.0|0.0|-17591481.0|9055125.0|-17872144.0|-42.13745|152.76309|20293598.0
12780|-26658123.0|-461684.0|0.0|-17568320.0|8991633.0|-17926888.0|-42.29622|152.8962|20293651.0
12810|-26655858.0|-577435.0|0.0|-17545190.0|8927913.0|-17981293.0|-42.4544|153.03062|20293701.0
12840|-26653089.0|-693175.0|0.0|-17522090.0|8863965.0|-18035357.0|-42.612|153.16635|20293749.0
12870|-26649815.0|-808902.0|0.0|-17499024.0|8799791.0|-18089080.0|-42.76899|153.3034|20293794.0
12900|-26646037.0|-924613.0|0.0|-17475991.0|8735391.0|-18142460.0|-42.92539|153.44178|20293838.0
12930|-26641754.0|-1040307.0|0.0|-17452993.0|8670768.0|-18195498.0|-43.08117|153.5815|20293880.0
12960|-26636967.0|-1155981.0|0.0|-17430032.0|8605921.0|-18248190.0|-43.23634|153.72256|20293919.0
12990|-26631676.0|-1271634.0|0.0|-17407108.0|8540852.0|-18300538.0|-43.39088|153.86498|20293956.0
13020|-26625881.0|-1387262.0|0.0|-17384224.0|8475562.0|-18352539.0|-43.5448|154.00876|20293991.0
13050|-26619582.0|-1502864.0|0.0|-17361380.0|8410052.0|-18404192.0|-43.69808|154.15392|20294024.0
13080|-26612780.0|-1618437.0|0.0|-17338577.0|8344323.0|-18455497.0|-43.85072|154.30046|20294055.0
13110|-26605473.0|-1733980.0|0.0|-17315818.0|8278377.0|-18506453.0|-44.00271|154.44839|20294084.0
13140|-26597663.0|-1849491.0|0.0|-17293102.0|8212214.0|-18557059.0|-44.15404|154.59772|20294110.0
13170|-26589349.0|-1964966.0|0.0|-17270432.0|8145835.0|-18607313.0|-44.30471|154.74845|20294134.0
13200|-26580532.0|-2080404.0|0.0|-17247809.0|8079243.0|-18657215.0|-44.45472|154.9006|20294157.0
13230|-26571212.0|-2195802.0|0.0|-17225234.0|8012437.0|-18706764.0|-44.60404|155.05418|20294177.0
13260|-26561389.0|-2311159.0|0.0|-17202708.0|7945419.0|-18755959.0|-44.75268|155.20919|20294194.0
13290|-26551063.0|-2426472.0|0.0|-17180232.0|7878191.0|-18804799.0|-44.90064|155.36564|20294210.0
13320|-26540235.0|-2541740.0|0.0|-17157808.0|7810752.0|-18853283.0|-45.04789|155.52354|20294223.0
13350|-26528904.0|-2656959.0|0.0|-17135437.0|7743106.0|-18901410.0|-45.19444|155.6829|20294234.0
13380|-26517071.0|-2772128.0|0.0|-17113120.0|7675252.0|-18949179.0|-45.34028|155.84372|20294243.0
13410|-26504737.0|-2887244.0|0.0|-17090859.0|7607192.0|-18996590.0|-45.4854|156.00601|20294250.0
13440|-26491900.0|-3002306.0|0.0|-17068654.0|7538927.0|-19043641.0|-45.62979|156.16979|20294255.0
13470|-26478562.0|-3117311.0|0.0|-17046506.0|7470458.0|-19090332.0|-45.77345|156.33505|20294257.0
13500|-26464723.0|-3232257.0|0.0|-17024418.0|7401787.0|-19136661.0|-45.91637|156.50181|20294257.0
13530|-26450383.0|-3347141.0|0.0|-17002390.0|7332915.0|-19182628.0|-46.05854|156.67008|20294255.0
13560|-26435542.0|-3461963.0|0.0|-16980423.0|7263843.0|-19228231.0|-46.19996|156.83985|20294251.0
13590|-26420201.0|-3576719.0|0.0|-16958519.0|7194572.0|-19273471.0|-46.34061|157.01114|20294244.0
13620|-26404360.0|-3691407.0|0.0|-16936679.0|7125104.0|-19318346.0|-46.48048|157.18396|20294236.0
13650|-26388018.0|-3806025.0|0.0|-16914903.0|7055439.0|-19362856.0|-46.61958|157.35831|20294225.0
13680|-26371178.0|-3920571.0|0.0|-16893193.0|6985580.0|-19406998.0|-46.7579|157.5342|20294212.0
13710|-26353838.0|-4035043.0|0.0|-16871551.0|6915526.0|-19450774.0|-46.89541|157.71163|20294196.0
13740|-26335999.0|-4149439.0|0.0|-16849977.0|6845281.0|-19494181.0|-47.03213|157.89062|20294179.0
13770|-26317662.0|-4263756.0|0.0|-16828472.0|6774844.0|-19537219.0|-47.16803|158.07116|20294159.0
13800|-26298826.0|-4377992.0|0.0|-16807038.0|6704218.0|-19579888.0|-47.30312|158.25326|20294137.0
13830|-26279493.0|-4492146.0|0.0|-16785676.0|6633403.0|-19622185.0|-47.43737|158.43694|20294113.0
13860|-26259662.0|-4606214.0|0.0|-16764387.0|6562402.0|-19664111.0|-47.5708|158.62219|20294086.0
13890|-26239334.0|-4720195.0|0.0|-16743171.0|6491214.0|-19705665.0|-47.70338|158.80903|20294057.0
13920|-26218509.0|-4834087.0|0.0|-16722031.0|6419842.0|-19746846.0|-47.83511|158.99745|20294026.0
13950|-26197188.0|-4947888.0|0.0|-16700967.0|6348286.0|-19787653.0|-47.96598|159.18746|20293993.0
13980|-26175371.0|-5061594.0|0.0|-16679980.0|6276549.0|-19828086.0|-48.09598|159.37906|20293957.0
14010|-26153058.0|-5175205.0|0.0|-16659071.0|6204632.0|-19868143.0|-48.2251|159.57227|20293920.0
14040|-26130251.0|-5288718.0|0.0|-16638242.0|6132535.0|-19907824.0|-48.35334|159.76709|20293879.0
14070|-26106948.0|-5402131.0|0.0|-16617494.0|6060260.0|-19947128.0|-48.48069|159.96351|20293837.0
14100|-26083152.0|-5515441.0|0.0|-16596827.0|5987810.0|-19986054.0|-48.60714|160.16155|20293793.0
